family,size_parameter,offset,beta,mae,limit_mae
barbell,1000000000000000000000000,-0.5499999999999998,109.97408446371419,0.5,0.5
barbell,1000000000000000000000000,-0.5,110.02408446371419,0.5,0.5
barbell,1000000000000000000000000,-0.44999999999999996,110.07408446371419,0.5,0.5
barbell,1000000000000000000000000,-0.3999999999999999,110.12408446371418,0.5,0.5
barbell,1000000000000000000000000,-0.34999999999999987,110.1740844637142,0.5,0.5
barbell,1000000000000000000000000,-0.2999999999999998,110.22408446371419,0.5,0.5
barbell,1000000000000000000000000,-0.25,110.27408446371419,0.5,0.5
barbell,1000000000000000000000000,-0.19999999999999996,110.32408446371419,0.5,0.5
barbell,1000000000000000000000000,-0.1499999999999999,110.37408446371418,0.5,0.5
barbell,1000000000000000000000000,-0.09999999999999987,110.4240844637142,0.5,0.5
barbell,1000000000000000000000000,-0.04999999999999982,110.47408446371419,0.5,0.5
barbell,1000000000000000000000000,0.0,110.52408446371419,0.5,0.5
barbell,1000000000000000000000000,0.050000000000000266,110.57408446371419,0.5,0.5
barbell,1000000000000000000000000,0.10000000000000009,110.62408446371418,0.5,0.5
barbell,1000000000000000000000000,0.1499999999999999,110.6740844637142,0.5,0.5
barbell,1000000000000000000000000,0.20000000000000018,110.72408446371419,0.5,0.5
barbell,1000000000000000000000000,0.25,110.77408446371419,0.5,0.5
barbell,1000000000000000000000000,0.30000000000000027,110.82408446371419,0.5,0.5
barbell,1000000000000000000000000,0.3500000000000001,110.87408446371418,0.5,0.5
barbell,1000000000000000000000000,0.40000000000000036,110.9240844637142,0.4999999999999998,0.5
barbell,1000000000000000000000000,0.4500000000000002,110.97408446371419,0.4999999999999978,0.5
barbell,1000000000000000000000000,0.5,111.02408446371419,0.499999999999982,0.5
barbell,1000000000000000000000000,0.5500000000000003,111.07408446371419,0.49999999999984945,0.5
barbell,1000000000000000000000000,0.6000000000000001,111.12408446371418,0.4999999999988063,0.5
barbell,1000000000000000000000000,0.6500000000000004,111.1740844637142,0.4999999999909877,0.5
barbell,1000000000000000000000000,0.7000000000000002,111.22408446371419,0.49999999993517896,0.5
barbell,1000000000000000000000000,0.75,111.27408446371419,0.4999999995552862,0.5
barbell,1000000000000000000000000,0.8000000000000003,111.32408446371419,0.49999999708638243,0.5
barbell,1000000000000000000000000,0.8500000000000001,111.37408446371418,0.49999998175028293,0.5
barbell,1000000000000000000000000,0.9000000000000004,111.4240844637142,0.49999989059816685,0.5
barbell,1000000000000000000000000,0.9500000000000002,111.47408446371419,0.49999937165315145,0.5
barbell,1000000000000000000000000,1.0,111.52408446371419,0.49999653877641737,0.5
barbell,1000000000000000000000000,1.0500000000000003,111.57408446371419,0.499981695978099,0.5
barbell,1000000000000000000000000,1.1,111.62408446371418,0.4999069883082181,0.5
barbell,1000000000000000000000000,1.1500000000000004,111.6740844637142,0.4995456147628042,0.5
barbell,1000000000000000000000000,1.2000000000000002,111.72408446371419,0.4978683415030669,0.5
barbell,1000000000000000000000000,1.25,111.77408446371419,0.4904736871548256,0.5
barbell,1000000000000000000000000,1.3000000000000003,111.82408446371419,0.46083471959790456,0.5
barbell,1000000000000000000000000,1.35,111.87408446371418,0.36791110197133126,0.5
barbell,1000000000000000000000000,1.4000000000000004,111.9240844637142,0.20279979438256168,0.0
barbell,1000000000000000000000000,1.4500000000000002,111.97408446371419,0.07369362135492863,0.0
barbell,1000000000000000000000000,1.5,112.02408446371419,0.02164431714386006,0.0
barbell,1000000000000000000000000,1.5500000000000003,112.07408446371419,0.00603977780875109,0.0
barbell,1000000000000000000000000,1.6,112.12408446371418,0.0016985275912428932,0.0
barbell,1000000000000000000000000,1.6500000000000004,112.1740844637142,0.0004892879398687988,0.0
barbell,1000000000000000000000000,1.7000000000000002,112.22408446371419,0.00014493431777884425,0.0
barbell,1000000000000000000000000,1.75,112.27408446371419,4.416949576468987e-05,0.0
barbell,1000000000000000000000000,1.8000000000000003,112.32408446371419,1.3844087664693916e-05,0.0
barbell,1000000000000000000000000,1.85,112.37408446371418,4.460083130375381e-06,0.0
barbell,1000000000000000000000000,1.9000000000000004,112.4240844637142,1.4759822200005601e-06,0.0
barbell,1000000000000000000000000,1.9500000000000002,112.47408446371419,5.014179853546352e-07,0.0
barbell,1000000000000000000000000,2.0,112.52408446371419,1.7475297164892822e-07,0.0
barbell,1000000000000000000000000,2.05,112.57408446371419,6.244335959415537e-08,0.0
barbell,1000000000000000000000000,2.1000000000000005,112.62408446371418,2.2862430837378156e-08,0.0
barbell,1000000000000000000000000,2.1500000000000004,112.6740844637142,8.571892307074336e-09,0.0
barbell,1000000000000000000000000,2.2,112.72408446371419,3.2892664147965434e-09,0.0
barbell,1000000000000000000000000,2.25,112.77408446371419,1.2910570390545217e-09,0.0
barbell,1000000000000000000000000,2.3,112.82408446371419,5.180571527318989e-10,0.0
barbell,1000000000000000000000000,2.3500000000000005,112.87408446371418,2.1240431635760615e-10,0.0
barbell,1000000000000000000000000,2.4000000000000004,112.9240844637142,8.893552561062278e-11,0.0
barbell,1000000000000000000000000,2.45,112.97408446371419,3.800959547106686e-11,0.0
barbell,1000000000000000000000000,2.5,113.02408446371419,1.6572965222394487e-11,0.0
barbell,1000000000000000000000000,2.55,113.07408446371419,7.368550214437164e-12,0.0
barbell,1000000000000000000000000,2.6000000000000005,113.12408446371418,3.339328813467546e-12,0.0
barbell,1000000000000000000000000,2.6500000000000004,113.1740844637142,1.5416556919944924e-12,0.0
barbell,1000000000000000000000000,2.7,113.22408446371419,7.247535904753021e-13,0.0
barbell,1000000000000000000000000,2.75,113.27408446371419,3.4683367289289895e-13,0.0
barbell,1000000000000000000000000,2.8000000000000007,113.32408446371419,1.687538997430238e-13,0.0
barbell,1000000000000000000000000,2.8500000000000005,113.37408446371418,8.37108160567368e-14,0.0
barbell,1000000000000000000000000,2.9000000000000004,113.4240844637142,4.218847493575595e-14,0.0
barbell,1000000000000000000000000,2.95,113.47408446371419,2.1538326677728037e-14,0.0
barbell,1000000000000000000000000,3.0,113.52408446371419,1.1324274851176595e-14,0.0
barbell,1000000000000000000000000,3.0500000000000007,113.57408446371419,5.995204332975845e-15,0.0
barbell,1000000000000000000000000,3.1000000000000005,113.62408446371418,3.3306690738754696e-15,0.0
barbell,1000000000000000000000000,3.1500000000000004,113.6740844637142,1.5543122344752194e-15,0.0
barbell,1000000000000000000000000,3.2,113.72408446371419,1.1102230246251563e-15,0.0
barbell,1000000000000000000000000,3.25,113.77408446371419,4.440892098500626e-16,0.0
barbell,1000000000000000000000000,3.3000000000000007,113.82408446371419,2.220446049250313e-16,0.0
barbell,1000000000000000000000000,3.3500000000000005,113.87408446371418,2.220446049250313e-16,0.0
barbell,1000000000000000000000000,3.4000000000000004,113.9240844637142,0.0,0.0
barbell,1000000000000000000000000,3.45,113.97408446371419,0.0,0.0
barbell,1000000000000000000000000,3.5,114.02408446371419,0.0,0.0
barbell,1000000000000000000000000,3.5500000000000007,114.07408446371419,0.0,0.0
barbell,1000000000000000000000000,3.6000000000000005,114.12408446371418,0.0,0.0
barbell,1000000000000000000000000,3.6500000000000004,114.1740844637142,0.0,0.0
barbell,1000000000000000000000000,3.7,114.22408446371419,0.0,0.0
barbell,1000000000000000000000000,3.75,114.27408446371419,0.0,0.0
barbell,1000000000000000000000000,3.8000000000000007,114.32408446371419,0.0,0.0
barbell,1000000000000000000000000,3.8500000000000005,114.37408446371418,0.0,0.0
barbell,1000000000000000000000000,3.9000000000000004,114.4240844637142,0.0,0.0
barbell,1000000000000000000000000,3.95,114.47408446371419,0.0,0.0
barbell,1000000000000000000000000,4.0,114.52408446371419,0.0,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-2.0,366.4136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.95,366.4636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.9,366.51361487904734,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.85,366.5636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.8,366.6136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.75,366.6636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.7,366.7136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.65,366.76361487904734,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.6,366.8136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.55,366.8636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.5,366.9136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.45,366.9636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.4,367.01361487904734,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.35,367.0636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.2999999999999998,367.1136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.25,367.1636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.2,367.2136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.15,367.26361487904734,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.1,367.3136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.0499999999999998,367.3636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-1.0,367.4136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.95,367.4636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.8999999999999999,367.51361487904734,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.8499999999999999,367.5636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.7999999999999998,367.6136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.75,367.6636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.7,367.7136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.6499999999999999,367.76361487904734,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.5999999999999999,367.8136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.5499999999999998,367.8636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.5,367.9136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.44999999999999996,367.9636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.3999999999999999,368.01361487904734,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.34999999999999987,368.0636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.2999999999999998,368.1136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.25,368.1636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.19999999999999996,368.2136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.1499999999999999,368.26361487904734,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.09999999999999987,368.3136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.04999999999999982,368.3636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,368.4136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.050000000000000266,368.4636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.10000000000000009,368.51361487904734,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.1499999999999999,368.5636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.20000000000000018,368.6136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.25,368.6636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.30000000000000027,368.7136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3500000000000001,368.76361487904734,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.40000000000000036,368.8136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4500000000000002,368.8636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5,368.9136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5500000000000003,368.9636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6000000000000001,369.01361487904734,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6500000000000004,369.0636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.7000000000000002,369.1136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.75,369.1636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.8000000000000003,369.2136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.8500000000000001,369.26361487904734,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9000000000000004,369.3136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9500000000000002,369.3636148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.0,369.4136148790473,0.5,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.0500000000000003,369.4636148790473,0.49999999999999933,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.1,369.51361487904734,0.49999999999977623,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.1500000000000004,369.5636148790473,0.49999999995686073,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.2000000000000002,369.6136148790473,0.49999999269416495,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.25,369.6636148790473,0.49999890856421625,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.3000000000000003,369.7136148790473,0.499855763971492,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.35,369.76361487904734,0.48362748889878815,0.5
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.4000000000000004,369.8136148790473,0.11024603349622297,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.4500000000000002,369.8636148790473,0.0015125648602167807,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.5,369.9136148790473,1.8180301068149163e-05,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.5500000000000003,369.9636148790473,2.4272932641622447e-07,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.6,370.01361487904734,3.600762132904833e-09,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.6500000000000004,370.0636148790473,5.91984239406429e-11,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.7000000000000002,370.1136148790473,1.0760281554667017e-12,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.75,370.1636148790473,2.1760371282653068e-14,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.8000000000000003,370.2136148790473,4.440892098500626e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.85,370.26361487904734,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.9000000000000004,370.3136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,1.9500000000000002,370.3636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.0,370.4136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.05,370.4636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.1000000000000005,370.51361487904734,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.1500000000000004,370.5636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.2,370.6136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.25,370.6636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.3,370.7136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.3500000000000005,370.76361487904734,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.4000000000000004,370.8136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.45,370.8636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.5,370.9136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.55,370.9636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.6000000000000005,371.01361487904734,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.6500000000000004,371.0636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.7,371.1136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.75,371.1636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.8000000000000007,371.2136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.8500000000000005,371.26361487904734,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.9000000000000004,371.3136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,2.95,371.3636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.0,371.4136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.0500000000000007,371.4636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.1000000000000005,371.51361487904734,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.1500000000000004,371.5636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.2,371.6136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.25,371.6636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.3000000000000007,371.7136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.3500000000000005,371.76361487904734,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.4000000000000004,371.8136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.45,371.8636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.5,371.9136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.5500000000000007,371.9636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.6000000000000005,372.01361487904734,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.6500000000000004,372.0636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.7,372.1136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.75,372.1636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.8000000000000007,372.2136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.8500000000000005,372.26361487904734,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.9000000000000004,372.3136148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,3.95,372.3636148790473,2.220446049250313e-16,0.0
barbell,100000000000000000000000000000000000000000000000000000000000000000000000000000000,4.0,372.4136148790473,2.220446049250313e-16,0.0
path_copies,100,-2.0,9.407564949312402,0.1891291679580164,0.19203896158860972
path_copies,100,-1.95,9.457564949312403,0.18738802695991685,0.19000013621831788
path_copies,100,-1.9,9.507564949312401,0.18562527961598954,0.18795416278067162
path_copies,100,-1.85,9.557564949312402,0.18384191213878798,0.18590164618951893
path_copies,100,-1.8,9.607564949312401,0.18203892057319293,0.1838431993349036
path_copies,100,-1.75,9.657564949312402,0.18021730950214457,0.18177944236920976
path_copies,100,-1.7,9.707564949312403,0.178378090742945,0.17971100197455203
path_copies,100,-1.65,9.757564949312401,0.17652228203708695,0.17763851061320657
path_copies,100,-1.6,9.807564949312402,0.174650905736629,0.1755626057629555
path_copies,100,-1.55,9.857564949312401,0.17276498749017502,0.17348392913928387
path_copies,100,-1.5,9.907564949312402,0.17086555493152886,0.17140312590642715
path_copies,100,-1.45,9.957564949312403,0.1689536363741199,0.1693208438793167
path_copies,100,-1.4,10.007564949312401,0.1670302595142735,0.16723773271851383
path_copies,100,-1.35,10.057564949312402,0.16509645014638843,0.16515444312025207
path_copies,100,-1.2999999999999998,10.107564949312401,0.16315323089304465,0.16307162600373248
path_copies,100,-1.25,10.157564949312402,0.16120161995301796,0.16098993169782663
path_copies,100,-1.2,10.207564949312403,0.15924262987010454,0.15891000912934658
path_copies,100,-1.15,10.257564949312401,0.15727726632559133,0.15683250501503282
path_copies,100,-1.1,10.307564949312402,0.15530652695711256,0.15475806305939482
path_copies,100,-1.0499999999999998,10.357564949312401,0.15333140020652491,0.1526873231605123
path_copies,100,-1.0,10.407564949312402,0.1513528641993256,0.1506209206258687
path_copies,100,-0.95,10.457564949312403,0.1493718856580087,0.14855948540024363
path_copies,100,-0.8999999999999999,10.507564949312401,0.14738941885161672,0.14650364130763727
path_copies,100,-0.8499999999999999,10.557564949312402,0.14540640458360077,0.14445400530913513
path_copies,100,-0.7999999999999998,10.607564949312401,0.14342376921995217,0.1424111867785534
path_copies,100,-0.75,10.657564949312402,0.14144242375939955,0.14037578679762433
path_copies,100,-0.7,10.707564949312403,0.13946326294731173,0.13834839747239655
path_copies,100,-0.6499999999999999,10.757564949312401,0.1374871644347604,0.1363296012724332
path_copies,100,-0.5999999999999999,10.807564949312402,0.1355149879840348,0.1343199703942922
path_copies,100,-0.5499999999999998,10.857564949312401,0.13354757472171194,0.13232006615066919
path_copies,100,-0.5,10.907564949312402,0.1315857464402146,0.13033043838647732
path_copies,100,-0.44999999999999996,10.957564949312403,0.12963030494860295,0.1283516249230238
path_copies,100,-0.3999999999999999,11.007564949312401,0.12768203147316948,0.1263841510313296
path_copies,100,-0.34999999999999987,11.057564949312402,0.12574168610822714,0.12442852893551996
path_copies,100,-0.2999999999999998,11.107564949312401,0.12381000731730303,0.12248525734709395
path_copies,100,-0.25,11.157564949312402,0.12188771148478479,0.12055482103076054
path_copies,100,-0.19999999999999996,11.207564949312403,0.11997549251788864,0.11863769040240674
path_copies,100,-0.1499999999999999,11.257564949312401,0.11807402149866005,0.11673432115964372
path_copies,100,-0.09999999999999987,11.307564949312402,0.11618394638556606,0.11484515394525384
path_copies,100,-0.04999999999999982,11.357564949312401,0.11430589176407469,0.11297061404374671
path_copies,100,0.0,11.407564949312402,0.1124404586454845,0.1111111111111111
path_copies,100,0.050000000000000266,11.457564949312403,0.11058822431313042,0.1092670389377402
path_copies,100,0.10000000000000009,11.507564949312401,0.108749742214956,0.10743877524439292
path_copies,100,0.1499999999999999,11.557564949312402,0.10692554190133441,0.10562668151094995
path_copies,100,0.20000000000000018,11.607564949312401,0.1051161290068973,0.10383110283761826
path_copies,100,0.25,11.657564949312402,0.10332198527504532,0.10205236783814098
path_copies,100,0.30000000000000027,11.707564949312403,0.1015435686237088,0.10029078856447499
path_copies,100,0.3500000000000001,11.757564949312401,0.09978131325084871,0.09854666046231131
path_copies,100,0.40000000000000036,11.807564949312402,0.09803562977811871,0.09682026235673022
path_copies,100,0.4500000000000002,11.857564949312401,0.09630690543104088,0.09511185646720687
path_copies,100,0.5,11.907564949312402,0.0945955042539961,0.09342168845111157
path_copies,100,0.5500000000000003,11.957564949312403,0.09290176735828488,0.09174998747478479
path_copies,100,0.6000000000000001,12.007564949312401,0.09122601320147505,0.09009696631120806
path_copies,100,0.6500000000000004,12.057564949312402,0.08956853789623313,0.08846282146323932
path_copies,100,0.7000000000000002,12.107564949312401,0.08792961554680923,0.08684773331133605
path_copies,100,0.75,12.157564949312402,0.08630949861133708,0.08525186628464848
path_copies,100,0.8000000000000003,12.207564949312403,0.08470841828811719,0.08367536905433207
path_copies,100,0.8500000000000001,12.257564949312401,0.08312658492403606,0.08211837474790085
path_copies,100,0.9000000000000004,12.307564949312402,0.08156418844331048,0.08058100118342065
path_copies,100,0.9500000000000002,12.357564949312401,0.08002139879474461,0.07906335112232597
path_copies,100,1.0,12.407564949312402,0.07849836641572261,0.07756551253963288
path_copies,100,1.0500000000000003,12.457564949312403,0.07699522271118416,0.07608755891031582
path_copies,100,1.1,12.507564949312401,0.07551208054587688,0.07462954951061568
path_copies,100,1.1500000000000004,12.557564949312402,0.07404903474819857,0.07319152973305088
path_copies,100,1.2000000000000002,12.607564949312401,0.07260616262401554,0.0717735314139132
path_copies,100,1.25,12.657564949312402,0.07118352447886071,0.07037557317204311
path_copies,100,1.3000000000000003,12.707564949312403,0.06978116414699971,0.06899766075769687
path_copies,100,1.35,12.757564949312401,0.06839910952587484,0.06763978741033952
path_copies,100,1.4000000000000004,12.807564949312402,0.06703737311452374,0.06630193422422166
path_copies,100,1.4500000000000002,12.857564949312401,0.06569595255460851,0.0649840705206267
path_copies,100,1.5,12.907564949312402,0.06437483117276395,0.06368615422570474
path_copies,100,1.5500000000000003,12.957564949312403,0.0630739785230295,0.062408132252843404
path_copies,100,1.6,13.007564949312401,0.061793350928197745,0.06114994088856048
path_copies,100,1.6500000000000004,13.057564949312402,0.06053289201897242,0.0599115061809407
path_copies,100,1.7000000000000002,13.107564949312401,0.05929253326989844,0.05869274432967781
path_copies,100,1.75,13.157564949312402,0.05807219453108262,0.057493562076823275
path_copies,100,1.8000000000000003,13.207564949312403,0.05687178455479761,0.056313857097384366
