n,degree,density,seed,distribution,K,schedule,tau,normalized,probe_gap,state_max,entropy_bound,distance_max,distance_mae,mean_max,mean_mae,closeness_mae,invalid_closeness_nodes
24,11,0.2,2,loguniform,23,size_scaled,0.0007554934627250839,False,0.029534568938132444,0.0025204556045299586,0.032950148165850505,0.00038555055032671315,1.7223841212159474e-06,1.8466318650406377e-05,1.7223841212114094e-06,7.738368526966077e-05,0
24,11,0.2,2,loguniform,23,size_scaled,0.0007554934627250839,True,0.029534568938132444,0.0025204556045299586,0.032950148165850505,0.03294609657707495,0.03197952166884742,0.03244385652040402,0.03197952166884741,1.4727561687634354,0
24,19,0.6,0,unit,23,fixed.1,0.1,False,0.0,5.915436952516149,5.9224715934856675,0.26396153451780746,0.07794912560245086,0.10262638098024524,0.07794912560245086,0.04297166020953141,0
24,19,0.6,0,unit,23,fixed.1,0.1,True,0.0,5.915436952516149,5.9224715934856675,5.919301012503127,5.791581411620967,5.853054055694797,5.791581411620967,0.5912779994846378,0
24,19,0.6,0,unit,23,fixed.01,0.01,False,0.0,0.591543695251616,0.5922471593485668,0.026390573296152686,0.007790028941322671,0.010257915778248083,0.007790028941322663,0.0040739747935525416,0
24,19,0.6,0,unit,23,fixed.01,0.01,True,0.0,0.591543695251616,0.5922471593485668,0.5919373668066665,0.5791630247810191,0.5853105386766748,0.579163024781019,0.2180761889019054,0
24,19,0.6,0,unit,23,size_scaled,0.0006152595505346171,False,0.0,0.03639529080620818,0.03643857210662029,0.001623705226454275,0.00047928897050901335,0.0006311280651145612,0.0004792889705089824,0.00024932308752115734,0
24,19,0.6,0,unit,23,size_scaled,0.0006152595505346171,True,0.0,0.03639529080620818,0.03643857210662029,0.03641951182461156,0.03563355823130389,0.03601178989493836,0.03563355823130387,0.018671452134877555,0
24,19,0.6,0,uniform,23,fixed.1,0.1,False,0.7197270995038592,1.5578532023386167,5.9224715934856675,0.1470822133224925,0.02248134621402761,0.03818324296610509,0.022481346214027576,0.015964834108417352,0
24,19,0.6,0,uniform,23,fixed.1,0.1,True,0.7197270995038592,1.5578532023386167,5.9224715934856675,5.917856536953208,5.847049191009391,5.8774652448544895,5.84704919100939,0.6978097179829069,0
24,19,0.6,0,uniform,23,fixed.01,0.01,False,0.7197270995038592,0.06333399583525434,0.5922471593485668,0.00872149461714522,0.00015446121833554514,0.0006173869248438102,0.00015446121833552948,0.00010947132396852317,0
24,19,0.6,0,uniform,23,fixed.01,0.01,True,0.7197270995038592,0.06333399583525434,0.5922471593485668,0.5919373668066665,0.5867985925040062,0.5891804905307234,0.5867985925040063,0.2778810590185053,0
24,19,0.6,0,uniform,23,size_scaled,0.0006152595505346171,False,0.7197270995038592,0.001778377419711319,0.03643857210662029,0.0002689705293306144,1.1822818949700626e-06,1.1694538891937611e-05,1.1822818949310439e-06,9.292741995903242e-07,0
24,19,0.6,0,uniform,23,size_scaled,0.0006152595505346171,True,0.7197270995038592,0.001778377419711319,0.03643857210662029,0.03641951182461156,0.03611166491991796,0.036256934139133445,0.03611166491991794,0.02483988357944768,0
24,19,0.6,0,loguniform,23,fixed.1,0.1,False,0.00486793000563307,3.3117790635886637,5.9224715934856675,2.932643349947673,2.8465758778631436,2.8841302116779097,2.846575877863144,,24
24,19,0.6,0,loguniform,23,fixed.1,0.1,True,0.00486793000563307,3.3117790635886637,5.9224715934856675,3.1843847585618374,3.0229546593602747,3.0853204242990895,3.0229546593602747,11.769984106359885,0
24,19,0.6,0,loguniform,23,fixed.01,0.01,False,0.00486793000563307,0.16180095005425904,0.5922471593485668,0.01594075932934326,0.004026115929512115,0.006275806417728791,0.004026115929512113,0.6384131186291193,0
24,19,0.6,0,loguniform,23,fixed.01,0.01,True,0.00486793000563307,0.16180095005425904,0.5922471593485668,0.5916081027712524,0.5829269377928298,0.5861201265649109,0.5829269377928297,10.596050358140143,0
24,19,0.6,0,loguniform,23,size_scaled,0.0006152595505346171,False,0.00486793000563307,0.0019853795123475626,0.03643857210662029,0.00033509991987251686,6.007083517734423e-06,4.3154367070377675e-05,6.00708351773382e-06,0.0008510630951873802,0
24,19,0.6,0,loguniform,23,size_scaled,0.0006152595505346171,True,0.00486793000563307,0.0019853795123475626,0.03643857210662029,0.03641951182461145,0.036106840118295166,0.036265347757035396,0.03610684011829516,3.738643465629997,0
24,19,0.6,1,unit,23,fixed.1,0.1,False,0.0,5.974171776193227,5.981016997458992,0.27086043314958186,0.07871339096819338,0.10122855866968705,0.07871339096819342,0.04486058153409115,0
24,19,0.6,1,unit,23,fixed.1,0.1,True,0.0,5.974171776193227,5.981016997458992,5.977047100476893,5.852344324313788,5.912249351198991,5.852344324313787,0.6023747817136408,0
24,19,0.6,1,unit,23,fixed.01,0.01,False,0.0,0.5974171776193167,0.5981016997458992,0.0270805020110223,0.007866542297978162,0.010118651734870365,0.00786654229797811,0.004246167430828646,0
24,19,0.6,1,unit,23,fixed.01,0.01,True,0.0,0.5974171776193167,0.5981016997458992,0.5977110685741271,0.5852392292302199,0.5912302689918518,0.5852392292302199,0.22475318316224654,0
24,19,0.6,1,unit,23,size_scaled,0.0006152595505346171,False,0.0,0.03675666241838016,0.03679877829596524,0.0016661537495554768,0.00048399652785158714,0.0006225597118414417,0.0004839965278516008,0.00025981954015179737,0
24,19,0.6,1,unit,23,size_scaled,0.0006152595505346171,True,0.0,0.03675666241838016,0.03679877829596524,0.03677474434004835,0.03600740251314105,0.03637600695623888,0.03600740251314108,0.019356053421463428,0
24,19,0.6,1,uniform,23,fixed.1,0.1,False,0.27912188092307266,2.0604472842377533,5.981016997458992,0.12296861389094627,0.024736839931241324,0.032854509305554114,0.024736839931241334,0.021380880980103614,0
24,19,0.6,1,uniform,23,fixed.1,0.1,True,0.27912188092307266,2.0604472842377533,5.981016997458992,5.972315299744476,5.9063208753507395,5.93146211776916,5.9063208753507395,0.7694874129708008,0
24,19,0.6,1,uniform,23,fixed.01,0.01,False,0.27912188092307266,0.052790207556668634,0.5981016997458992,0.006427334060650658,0.00023099490162654886,0.0008053183674221476,0.00023099490162658645,0.00019234929758582542,0
24,19,0.6,1,uniform,23,fixed.01,0.01,True,0.27912188092307266,0.052790207556668634,0.5981016997458992,0.5977109611635709,0.5928747766265715,0.595111068716826,0.5928747766265715,0.32081760875451437,0
24,19,0.6,1,uniform,23,size_scaled,0.0006152595505346171,False,0.27912188092307266,0.0024411233270118515,0.03679877829596524,0.00010492745131762682,5.625106663009588e-07,5.602432129991897e-06,5.625106662872822e-07,4.210378473553285e-07,0
24,19,0.6,1,uniform,23,size_scaled,0.0006152595505346171,True,0.27912188092307266,0.0024411233270118515,0.03679877829596524,0.03677474434004835,0.03649083653032636,0.036638406353596276,0.03649083653032636,0.02951724109307441,0
24,19,0.6,1,loguniform,23,fixed.1,0.1,False,0.086808525420455,3.588353589677036,5.981016997458992,3.2168363027541282,3.1272210731689514,3.161956144168938,3.1272210731689505,,24
24,19,0.6,1,loguniform,23,fixed.1,0.1,True,0.086808525420455,3.588353589677036,5.981016997458992,2.932210924836263,2.8038366421130294,2.865362770224266,2.80383664211303,13.22882884054041,0
24,19,0.6,1,loguniform,23,fixed.01,0.01,False,0.086808525420455,0.16065694213292953,0.5981016997458992,0.02056143442469642,0.005101416394496409,0.0065278750104775796,0.005101416394496408,1.028311943150982,0
24,19,0.6,1,loguniform,23,fixed.01,0.01,True,0.086808525420455,0.16065694213292953,0.5981016997458992,0.5973820495331126,0.5880043551337018,0.5911908664612164,0.5880043551337016,12.068764190322403,0
24,19,0.6,1,loguniform,23,size_scaled,0.0006152595505346171,False,0.086808525420455,0.002498321821693683,0.03679877829596524,0.0006248432524696007,1.7931876848770667e-05,6.426559064418025e-05,1.7931876848766595e-05,0.0034348931113242407,0
24,19,0.6,1,loguniform,23,size_scaled,0.0006152595505346171,True,0.086808525420455,0.002498321821693683,0.03679877829596524,0.03677474434004831,0.03647346716414387,0.036604103033003585,0.036473467164143875,4.546401838844213,0
24,19,0.6,2,unit,23,fixed.1,0.1,False,1.0,6.012968377776566,6.019681472666501,0.27731649939525016,0.07562316661886077,0.10152253343805095,0.07562316661886077,0.04364573421791507,0
24,19,0.6,2,unit,23,fixed.1,0.1,True,1.0,6.012968377776566,6.019681472666501,6.0158707820980135,5.898447578792544,5.953784758324959,5.8984475787925446,0.6098024981000317,0
24,19,0.6,2,unit,23,fixed.01,0.01,False,1.0,0.6012968377776637,0.60196814726665,0.02772588722239777,0.007557212387283194,0.010146711961452226,0.007557212387283195,0.00413835323975741,0
24,19,0.6,2,unit,23,fixed.01,0.01,True,1.0,0.6012968377776637,0.60196814726665,0.6015934368187281,0.5898498621538573,0.595383981642311,0.5898498621538573,0.22959435330039776,0
24,19,0.6,2,unit,23,size_scaled,0.0006152595505346171,False,1.0,0.036995362214899075,0.03703666517234353,0.0017058616910625712,0.0004649647096694754,0.0006242861440808323,0.00046496470966947423,0.0002532674769886861,0
24,19,0.6,2,unit,23,size_scaled,0.0006152595505346171,True,1.0,0.036995362214899075,0.03703666517234353,0.03701361075416654,0.03629107610716877,0.03663156809407586,0.03629107610716876,0.019875400445751937,0
24,19,0.6,2,uniform,23,fixed.1,0.1,False,0.7589974327944722,1.9094833607580899,6.019681472666501,0.11976366797458349,0.02330245054754224,0.029662225155483002,0.02330245054754224,0.019263548382841108,0
24,19,0.6,2,uniform,23,fixed.1,0.1,True,0.7589974327944722,1.9094833607580899,6.019681472666501,6.013952162120923,5.950768294863863,5.9771302759803175,5.950768294863863,0.7592451679364772,0
24,19,0.6,2,uniform,23,fixed.01,0.01,False,0.7589974327944722,0.07120406010183267,0.60196814726665,0.006750029506099375,0.00023588808435667596,0.0008836243366361352,0.0002358880843566872,0.00018443195569960621,0
24,19,0.6,2,uniform,23,fixed.01,0.01,True,0.7589974327944722,0.07120406010183267,0.60196814726665,0.6015934368187281,0.5971711864567838,0.5994171388721401,0.5971711864567838,0.3155291340628402,0
24,19,0.6,2,uniform,23,size_scaled,0.0006152595505346171,False,0.7589974327944722,0.0018434491792227448,0.03703666517234353,0.00027020422270318534,2.6545073915861557e-06,3.107974515170753e-05,2.65450739155478e-06,1.993339386543077e-06,0
24,19,0.6,2,uniform,23,size_scaled,0.0006152595505346171,True,0.7589974327944722,0.0018434491792227448,0.03703666517234353,0.03701361075416654,0.03675338630944669,0.036890252455654915,0.03675338630944672,0.028958223080247373,0
24,19,0.6,2,loguniform,23,fixed.1,0.1,False,0.017757018221415136,3.764239996992626,6.019681472666501,3.346184678140071,3.2626817768079643,3.303348278829737,3.262681776807965,,24
24,19,0.6,2,loguniform,23,fixed.1,0.1,True,0.017757018221415136,3.764239996992626,6.019681472666501,2.8237291276689427,2.711388968603441,2.7388649038260637,2.7113889686034405,12.596833508042394,0
24,19,0.6,2,loguniform,23,fixed.01,0.01,False,0.017757018221415136,0.13807188392265496,0.60196814726665,0.017392546285474597,0.0040022888336368615,0.006673775936361467,0.004002288833636861,0.7084935854080702,0
24,19,0.6,2,loguniform,23,fixed.01,0.01,True,0.017757018221415136,0.13807188392265496,0.60196814726665,0.600649233535065,0.5934047857075035,0.595688865520081,0.5934047857075037,11.46641678781175,0
24,19,0.6,2,loguniform,23,size_scaled,0.0006152595505346171,False,0.017757018221415136,0.002165025476790927,0.03703666517234353,0.0003881361666388805,1.2563251994220471e-05,4.460836074773877e-05,1.256325199421674e-05,0.0020980938061311663,0
24,19,0.6,2,loguniform,23,size_scaled,0.0006152595505346171,True,0.017757018221415136,0.002165025476790927,0.03703666517234353,0.037013142845266106,0.03674347756484404,0.0368758275817382,0.036743477564844036,4.208035828663877,0
